day,direction,virtual_direction,entry_time,entry_price,exit_time,exit_price,pnl,contracts,risk_dollars,outcome,exit_reason,pivot,flem,flem_saved_time,reentry_time,pivot_time,risk,target,stop_time,stop_price,retrace_at_entry,strong_count_recent3,very_strong,pwin_score,mirror_mode
2026-03-17,long,short,2026-03-17 11:41:00-04:00,24764.25,2026-03-17 11:41:30-04:00,24760.5,-570.0,76,494.0,win,target,24767.5,24727.0,2026-03-17 11:38:00-04:00,2026-03-17 11:38:00-04:00,2026-03-17 11:41:00-04:00,3.25,24760.25,,,0.07407407407407407,1,False,0.8245205998420715,True
2026-03-17,long,short,2026-03-17 11:45:00-04:00,24777.0,2026-03-17 11:46:00-04:00,24784.25,899.0,62,496.0,loss,stop,24781.0,24727.0,2026-03-17 11:44:00-04:00,2026-03-17 11:44:00-04:00,2026-03-17 11:45:00-04:00,4.0,24772.25,2026-03-17 11:46:00-04:00,24781.0,0.06944444444444445,0,False,0.7289242267608642,True
2026-03-17,long,short,2026-03-17 11:48:00-04:00,24789.5,2026-03-17 11:48:30-04:00,24782.75,-580.5,43,494.5,win,target,24795.25,24727.0,2026-03-17 11:47:00-04:00,2026-03-17 11:47:00-04:00,2026-03-17 11:47:00-04:00,5.75,24782.5,,,0.08058608058608059,0,False,0.796169912815094,True
2026-03-18,short,long,2026-03-18 10:13:00-04:00,24709.75,2026-03-18 10:14:00-04:00,24679.5,5445.0,90,495.0,loss,direction_flip,24707.0,24765.0,2026-03-18 10:10:00-04:00,2026-03-18 10:10:00-04:00,2026-03-18 10:12:00-04:00,2.75,24713.0,2026-03-18 10:14:00-04:00,24707.0,0.04310344827586207,1,False,0.9221911430358887,True
2026-03-18,long,short,2026-03-18 11:09:00-04:00,24703.5,2026-03-18 11:15:00-04:00,24690.25,-583.0,22,495.0,win,target,24714.75,24671.25,2026-03-18 10:17:00-04:00,2026-03-18 10:17:00-04:00,2026-03-18 11:09:00-04:00,11.25,24690.0,,,0.25287356321839083,1,False,0.6797673344612122,True
2026-03-24,short,long,2026-03-24 10:59:00-04:00,24278.25,2026-03-24 11:00:00-04:00,24243.75,1380.0,20,490.0,loss,stop,24266.0,24343.5,2026-03-24 10:55:00-04:00,2026-03-24 10:55:00-04:00,2026-03-24 10:56:00-04:00,12.25,24293.0,2026-03-24 11:00:00-04:00,24266.0,0.15483870967741936,1,False,0.9919999957084655,True
2026-03-25,short,long,2026-03-25 09:45:00-04:00,24452.5,2026-03-25 09:45:30-04:00,24464.0,-575.0,25,487.5,win,target,24442.75,24526.0,2026-03-25 09:44:00-04:00,2026-03-25 09:44:00-04:00,2026-03-25 09:45:00-04:00,9.75,24464.25,,,0.11411411411411411,0,False,0.6700523376464844,True
2026-03-25,short,long,2026-03-25 09:48:00-04:00,24442.75,2026-03-25 09:49:00-04:00,24451.75,-576.0,32,496.0,win,target,24435.0,24526.0,2026-03-25 09:47:00-04:00,2026-03-25 09:47:00-04:00,2026-03-25 09:48:00-04:00,7.75,24452.0,,,0.08241758241758242,0,False,0.8838181853294372,True
2026-03-25,long,short,2026-03-25 10:13:00-04:00,24437.0,2026-03-25 10:13:30-04:00,24433.75,-539.5,83,498.0,win,target,24440.0,24328.5,2026-03-25 10:07:00-04:00,2026-03-25 10:07:00-04:00,2026-03-25 10:13:00-04:00,3.0,24433.5,,,0.02466367713004484,0,False,0.6662061810493469,True
2026-03-25,long,short,2026-03-25 10:16:00-04:00,24451.75,2026-03-25 10:20:00-04:00,24439.75,-576.0,24,492.0,win,target,24462.0,24328.5,2026-03-25 10:15:00-04:00,2026-03-25 10:15:00-04:00,2026-03-25 10:16:00-04:00,10.25,24439.5,,,0.0749063670411985,1,False,0.6549289107322693,True
2026-03-25,long,short,2026-03-25 11:31:00-04:00,24434.5,2026-03-25 11:31:30-04:00,24432.25,-562.5,125,500.0,win,target,24436.5,24287.25,2026-03-25 11:30:00-04:00,2026-03-25 11:30:00-04:00,2026-03-25 11:31:00-04:00,2.0,24432.0,,,0.011725293132328308,0,False,0.6467970371246338,True
